;is_bruch;is_hollow;has_blume;has_rost_head;has_rost_body;is_bended;is_violet;very_thick;thick;medium_thick;thin;very_thin;unclassified;auto_violet;auto_blooming;auto_length;auto_rust_head;auto_rust_body;auto_width;auto_bended;filenames
1894,,0,0,0,0,1,0,,,,,,,0,,242,,,15,16,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1894_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1894_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1894_c.png']
1895,,0,0,0,1,1,0,,,,,,,0,,238,,,19,106,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1895_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1895_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1895_c.png']
1896,,0,1,0,1,1,0,,,,,,,0,,228,,,13,84,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1896_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1896_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1896_c.png']
1897,,0,0,0,1,1,0,,,,,,,1,,239,,,14,32,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1897_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1897_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1897_c.png']
1898,,0,0,0,1,1,0,,,,,,,0,,238,,,15,80,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1898_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1898_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1898_c.png']
1899,,0,0,0,0,1,0,,,,,,,0,,239,,,12,55,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1899_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1899_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1899_c.png']
1900,,0,0,0,0,1,0,,,,,,,1,,240,,,16,12,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1900_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1900_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1900_c.png']
1901,,0,0,0,0,1,0,,,,,,,0,,236,,,17,37,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1901_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1901_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1901_c.png']
1902,,0,0,0,1,1,0,,,,,,,0,,235,,,13,19,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1902_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1902_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1902_c.png']
1903,,0,0,1,1,0,0,,,,,,,0,,233,,,20,10,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1903_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1903_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1903_c.png']
1904,,0,0,0,1,1,0,,,,,,,0,,239,,,17,36,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1904_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1904_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1904_c.png']
1905,,0,0,0,1,1,0,,,,,,,0,,229,,,15,24,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1905_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1905_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1905_c.png']
1906,,0,0,0,1,1,0,,,,,,,0,,237,,,,42,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1906_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1906_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1906_c.png']
1907,,0,0,0,0,1,1,,,,,,,3,,238,,,13,8,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1907_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1907_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1907_c.png']
1908,,0,0,0,1,0,0,,,,,,,0,,244,,,15,20,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1908_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1908_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1908_c.png']
1909,,0,0,1,1,1,0,,,,,,,0,,236,,,18,15,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1909_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1909_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1909_c.png']
1910,,0,0,0,1,1,0,,,,,,,0,,237,,,22,52,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1910_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1910_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1910_c.png']
1911,,0,0,0,0,1,0,,,,,,,0,,233,,,15,9,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1911_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1911_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1911_c.png']
1912,,0,1,0,1,1,1,,,,,,,0,,237,,,15,27,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1912_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1912_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1912_c.png']
1913,,0,1,0,1,1,0,,,,,,,0,,239,,,18,46,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1913_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1913_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1913_c.png']
1914,,0,0,0,1,0,0,,,,,,,0,,237,,,23,40,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1914_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1914_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1914_c.png']
1915,,0,0,0,1,1,0,,,,,,,0,,235,,,17,16,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1915_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1915_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1915_c.png']
1916,,0,0,0,0,1,0,,,,,,,0,,240,,,18,26,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1916_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1916_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1916_c.png']
1917,,0,1,0,0,1,1,,,,,,,3,,232,,,15,92,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1917_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1917_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1917_c.png']
1918,,0,0,0,1,0,0,,,,,,,0,,237,,,18,5,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1918_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1918_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1918_c.png']
1919,,0,1,1,1,0,0,,,,,,,0,,234,,,20,10,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1919_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1919_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1919_c.png']
1920,,0,0,0,1,1,0,,,,,,,0,,236,,,22,133,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1920_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1920_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1920_c.png']
1921,,0,0,0,1,1,0,,,,,,,0,,238,,,16,12,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1921_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1921_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1921_c.png']
1922,,0,0,0,1,1,0,,,,,,,0,,239,,,16,35,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1922_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1922_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1922_c.png']
1923,,0,1,0,1,1,1,,,,,,,0,,231,,,13,32,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1923_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1923_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1923_c.png']
1924,,0,0,0,0,1,0,,,,,,,0,,241,,,20,5,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1924_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1924_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1924_c.png']
1925,,0,0,0,0,1,0,,,,,,,0,,239,,,9,95,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1925_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1925_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1925_c.png']
1926,,,,,,,,,,,,,1,0,,173,,,17,20,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1926_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1926_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1926_c.png']
1927,,0,1,0,0,1,1,,,,,,,1,,236,,,15,62,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1927_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1927_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1927_c.png']
1928,,0,0,0,1,1,1,,,,,,,0,,233,,,16,42,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1928_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1928_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1928_c.png']
1929,,0,0,0,1,1,0,,,,,,,0,,237,,,16,19,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1929_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1929_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1929_c.png']
1930,,0,0,1,1,0,0,,,,,,,0,,237,,,18,7,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1930_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1930_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1930_c.png']
1931,,0,0,0,0,1,0,,,,,,,0,,239,,,19,17,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1931_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1931_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1931_c.png']
1932,,0,0,0,1,1,0,,,,,,,0,,241,,,14,14,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1932_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1932_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1932_c.png']
1933,,0,0,1,1,1,0,,,,,,,0,,235,,,21,117,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1933_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1933_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1933_c.png']
1934,,0,0,1,1,1,0,,,,,,,0,,237,,,17,8,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1934_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1934_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1934_c.png']
1935,,0,0,0,1,0,0,,,,,,,0,,237,,,19,4,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1935_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1935_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1935_c.png']
1936,,0,1,1,1,1,0,,,,,,,0,,235,,,16,13,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1936_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1936_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1936_c.png']
1937,,0,1,0,1,1,0,,,,,,,0,,233,,,14,104,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1937_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1937_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1937_c.png']
1938,,0,0,0,1,1,0,,,,,,,0,,238,,,21,52,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1938_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1938_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1938_c.png']
1939,,0,0,1,1,0,0,,,,,,,0,,240,,,22,7,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1939_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1939_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1939_c.png']
1940,,0,0,0,1,1,0,,,,,,,0,,239,,,10,16,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1940_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1940_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1940_c.png']
1941,,0,0,0,1,1,0,,,,,,,0,,202,,,15,347,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1941_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1941_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1941_c.png']
1942,,0,0,1,1,1,0,,,,,,,0,,239,,,18,18,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1942_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1942_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1942_c.png']
1943,,0,1,0,1,1,0,,,,,,,0,,236,,,15,37,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1943_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1943_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1943_c.png']
1944,,0,1,1,1,1,0,,,,,,,0,,177,,,17,94,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1944_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1944_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1944_c.png']
1945,,0,0,0,0,1,0,,,,,,,0,,237,,,19,26,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1945_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1945_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1945_c.png']
1946,,0,0,0,0,1,0,,,,,,,0,,242,,,16,451,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1946_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1946_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1946_c.png']
1947,,,,,,,,,,,,,1,1,,239,,,24,153,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1947_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1947_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1947_c.png']
1948,,0,0,0,1,1,0,,,,,,,0,,237,,,16,8,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1948_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1948_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1948_c.png']
1949,,0,0,1,1,1,0,,,,,,,0,,242,,,13,65,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1949_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1949_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1949_c.png']
1950,,0,0,1,1,1,0,,,,,,,0,,241,,,17,26,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1950_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1950_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1950_c.png']
1951,,0,0,1,1,0,0,,,,,,,0,,236,,,19,10,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1951_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1951_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1951_c.png']
1952,,0,0,1,1,1,0,,,,,,,0,,239,,,19,125,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1952_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1952_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1952_c.png']
1953,,0,0,1,1,1,0,,,,,,,1,,237,,,25,26,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1953_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1953_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1953_c.png']
1954,,0,0,1,1,0,0,,,,,,,1,,246,,,23,27,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1954_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1954_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1954_c.png']
1955,,0,1,0,0,0,0,,,,,,,0,,242,,,22,14,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1955_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1955_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1955_c.png']
1956,,0,0,0,0,1,0,,,,,,,0,,237,,,19,61,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1956_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1956_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1956_c.png']
1957,,0,0,0,1,1,0,,,,,,,0,,238,,,15,6,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1957_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1957_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1957_c.png']
1958,,0,1,0,1,1,0,,,,,,,0,,239,,,17,49,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1958_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1958_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1958_c.png']
1959,,0,0,1,1,0,0,,,,,,,2,,237,,,21,52,['/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1959_a.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1959_b.png', '/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/1/1959_c.png']
