;is_bruch;is_hollow;has_blume;has_rost_head;has_rost_body;is_bended;is_violet;very_thick;thick;medium_thick;thin;very_thin;unclassified;auto_violet;auto_blooming;auto_length;auto_rust_head;auto_rust_body;auto_width;auto_bended;Class
36;;0;0;0;0;0;0;;;;;;;1;;238;;;16;13;1A_Bona
37;;0;0;0;0;0;0;;;;;;;2;;240;;;18;634;1A_Bona
38;;0;0;0;0;0;0;;;;;;;0;;240;;;14;5;1A_Bona
39;;0;0;0;0;0;0;;;;;;;1;;238;;;15;7;1A_Bona
40;;0;0;0;0;0;0;;;;;;;0;;243;;;17;24;1A_Bona
41;;0;0;0;0;0;0;;;;;;;0;;239;;;14;13;1A_Bona
42;;0;0;0;0;1;0;;;;;;;0;;237;;;16;29;1A_Bona
43;;0;0;0;0;0;0;;;;;;;0;;237;;;14;27;1A_Bona
44;;0;0;0;0;0;0;;;;;;;2;;235;;;16;14;1A_Bona
45;;0;0;0;0;0;0;;;;;;;0;;241;;;14;26;1A_Bona
46;;0;0;0;0;0;0;;;;;;;0;;237;;;16;463;1A_Bona
47;;0;0;0;0;0;0;;;;;;;0;;238;;;15;496;1A_Bona
48;;0;0;0;0;0;0;;;;;;;1;;238;;;28;720;1A_Bona
49;;0;0;0;0;0;0;;;;;;;5;;238;;;18;10;1A_Bona
50;;0;0;0;0;0;0;;;;;;;1;;239;;;19;9;1A_Bona
51;;0;0;0;0;0;0;;;;;;;0;;239;;;15;13;1A_Bona
52;;0;0;0;0;0;0;;;;;;;0;;238;;;15;11;1A_Bona
53;;0;0;0;0;0;0;;;;;;;1;;238;;;16;4;1A_Bona
54;;0;0;0;0;0;0;;;;;;;4;;239;;;16;5;1A_Bona
55;;0;0;0;0;0;0;;;;;;;1;;237;;;17;46;1A_Bona
56;;0;0;0;0;0;0;;;;;;;10;;240;;;14;2;1A_Bona
57;;0;0;0;0;0;0;;;;;;;0;;238;;;18;5;1A_Bona
58;;0;0;0;0;0;0;;;;;;;0;;237;;;16;15;1A_Bona
59;;0;0;0;0;0;0;;;;;;;0;;238;;;16;61;1A_Bona
60;;0;0;0;0;0;0;;;;;;;0;;238;;;20;29;1A_Bona
61;;0;0;0;0;0;0;;;;;;;0;;240;;;15;29;1A_Bona
62;;0;0;0;0;0;0;;;;;;;5;;238;;;16;50;1A_Bona
63;;0;0;0;0;0;0;;;;;;;0;;239;;;16;8;1A_Bona
64;;0;0;0;0;0;0;;;;;;;0;;239;;;16;23;1A_Bona
65;;0;0;0;0;0;0;;;;;;;0;;239;;;18;21;1A_Bona
66;;0;0;0;0;0;0;;;;;;;3;;237;;;17;28;1A_Bona
67;;0;0;0;0;0;0;;;;;;;2;;236;;;16;50;1A_Bona
68;;0;0;0;0;0;0;;;;;;;0;;238;;;16;15;1A_Bona
69;;0;0;0;0;0;0;;;;;;;0;;238;;;17;20;1A_Bona
70;;0;0;0;0;0;0;;;;;;;0;;238;;;17;14;1A_Bona
71;;0;0;0;0;0;0;;;;;;;0;;236;;;15;26;1A_Bona
72;;0;0;0;0;0;0;;;;;;;0;;238;;;14;8;1A_Bona
73;;0;0;0;0;0;0;;;;;;;1;;238;;;17;24;1A_Bona
74;;0;0;0;0;0;0;;;;;;;0;;238;;;13;838;1A_Bona
75;;0;0;0;0;1;0;;;;;;;1;;238;;;17;188;1A_Bona
76;;0;0;0;0;0;0;;;;;;;0;;240;;;15;25;1A_Bona
77;;0;0;0;0;0;0;;;;;;;0;;234;;;19;17;1A_Bona
78;;0;0;0;0;0;0;;;;;;;0;;241;;;16;11;1A_Bona
79;;0;0;0;0;0;0;;;;;;;0;;239;;;17;60;1A_Bona
80;;0;0;0;0;0;0;;;;;;;0;;239;;;19;6;1A_Bona
81;;0;0;0;0;0;0;;;;;;;0;;238;;;16;21;1A_Bona
82;;0;0;0;0;0;0;;;;;;;0;;234;;;13;13;1A_Bona
83;;0;0;0;0;0;0;;;;;;;1;;239;;;17;26;1A_Bona
84;;0;0;0;0;0;0;;;;;;;0;;239;;;17;848;1A_Bona
85;;0;0;0;0;0;0;;;;;;;1;;238;;;18;17;1A_Bona
86;;0;0;0;0;0;0;;;;;;;0;;238;;;19;10;1A_Bona
87;;0;0;0;0;0;0;;;;;;;0;;240;;;14;605;1A_Bona
88;1;0;0;0;0;0;0;;;;;;;1;;241;;;15;17;1A_Bona
89;;0;1;0;0;0;0;;;;;;;0;;236;;;16;10;1A_Bona
90;;0;0;0;0;0;0;;;;;;;0;;237;;;13;24;1A_Bona
91;;0;0;0;0;0;0;;;;;;;0;;241;;;16;12;1A_Bona
92;;0;0;0;0;0;0;;;;;;;0;;237;;;16;11;1A_Bona
93;;0;0;0;0;0;0;;;;;;;1;;238;;;15;27;1A_Bona
94;;0;0;0;0;0;0;;;;;;;1;;236;;;16;42;1A_Bona
95;;0;0;0;0;0;0;;;;;;;0;;237;;;17;18;1A_Bona
96;;0;0;0;0;0;0;;;;;;;0;;238;;;16;14;1A_Bona
97;;0;0;0;0;0;0;;;;;;;0;;235;;;16;12;1A_Bona
98;;0;0;0;0;0;0;;;;;;;2;;240;;;14;9;1A_Bona
99;;0;0;0;0;0;0;;;;;;;0;;235;;;15;19;1A_Bona
0;;0;0;0;0;0;0;;;;;;;0.0;;239.0;;;18.0;13.0;1A_Violett
1;;0;0;0;0;0;1;;;;;;;135.0;;235.0;;;18.0;29.0;1A_Violett
2;;0;0;0;0;0;0;;;;;;;7.0;;240.0;;;22.0;32.0;1A_Violett
3;;0;1;0;0;0;1;;;;;;;11.0;;238.0;;;24.0;29.0;1A_Violett
4;;0;1;0;0;0;0;;;;;;;0.0;;238.0;;;19.0;53.0;1A_Violett
5;;0;0;0;0;0;0;;;;;;;1.0;;239.0;;;17.0;161.0;1A_Violett
6;;0;0;0;0;0;0;;;;;;;0.0;;238.0;;;20.0;96.0;1A_Violett
7;;0;0;0;0;0;1;;;;;;;13.0;;241.0;;;19.0;84.0;1A_Violett
8;;0;0;0;0;0;0;;;;;;;1.0;;239.0;;;18.0;677.0;1A_Violett
9;;0;0;0;0;0;0;;;;;;;4.0;;234.0;;;20.0;26.0;1A_Violett
10;;0;0;0;0;0;1;;;;;;;28.0;;238.0;;;20.0;31.0;1A_Violett
11;;0;0;0;0;0;0;;;;;;;2.0;;239.0;;;19.0;3.0;1A_Violett
12;;0;0;0;0;0;0;;;;;;;4.0;;238.0;;;16.0;31.0;1A_Violett
13;;0;1;0;0;1;1;;;;;;;3.0;;239.0;;;21.0;41.0;1A_Violett
14;;0;0;0;0;1;1;;;;;;;64.0;;237.0;;;16.0;27.0;1A_Violett
15;;0;0;0;0;0;0;;;;;;;0.0;;239.0;;;24.0;12.0;1A_Violett
16;;0;0;0;0;0;0;;;;;;;14.0;;244.0;;;18.0;720.0;1A_Violett
17;;0;0;0;0;0;1;;;;;;;1.0;;237.0;;;18.0;52.0;1A_Violett
18;;0;0;0;0;0;0;;;;;;;0.0;;240.0;;;28.0;427.0;1A_Violett
19;;0;0;0;0;1;0;;;;;;;2.0;;240.0;;;20.0;59.0;1A_Violett
20;;0;1;0;0;0;0;;;;;;;5.0;;239.0;;;26.0;1115.0;1A_Violett
21;;0;1;0;0;0;1;;;;;;;2.0;;240.0;;;18.0;27.0;1A_Violett
22;;0;1;0;0;0;1;;;;;;;3.0;;238.0;;;21.0;10.0;1A_Violett
23;;0;0;0;0;0;0;;;;;;;0.0;;238.0;;;22.0;50.0;1A_Violett
24;;0;0;0;0;0;0;;;;;;;3.0;;237.0;;;22.0;14.0;1A_Violett
25;;0;0;0;0;0;0;;;;;;;1.0;;237.0;;;21.0;27.0;1A_Violett
26;;0;0;0;0;0;0;;;;;;;18.0;;239.0;;;23.0;14.0;1A_Violett
27;;0;0;0;0;0;1;;;;;;;42.0;;234.0;;;21.0;13.0;1A_Violett
28;;0;0;0;0;0;1;;;;;;;102.0;;234.0;;;20.0;12.0;1A_Violett
29;;0;0;1;0;0;1;;;;;;;13.0;;237.0;;;22.0;15.0;1A_Violett
30;;0;0;0;0;0;0;;;;;;;0.0;;235.0;;;21.0;13.0;1A_Violett
31;;0;0;0;0;0;0;;;;;;;2.0;;239.0;;;24.0;18.0;1A_Violett
32;;0;1;0;0;0;0;;;;;;;1.0;;241.0;;;21.0;46.0;1A_Violett
33;;0;0;0;1;0;0;;;;;;;0.0;;239.0;;;32.0;1242.0;1A_Violett
34;;0;0;0;0;0;0;;;;;;;1.0;;238.0;;;19.0;42.0;1A_Violett
35;;0;0;0;0;0;0;;;;;;;8.0;;238.0;;;24.0;25.0;1A_Violett
36;;0;0;0;0;0;0;;;;;;;3.0;;235.0;;;21.0;20.0;1A_Violett
37;;0;1;0;0;0;0;;;;;;;4.0;;234.0;;;18.0;23.0;1A_Violett
38;;0;0;0;0;0;0;;;;;;;2.0;;235.0;;;19.0;10.0;1A_Violett
39;;0;0;1;1;0;1;;;;;;;106.0;;239.0;;;23.0;16.0;1A_Violett
40;;0;0;1;0;0;0;;;;;;;1.0;;238.0;;;17.0;21.0;1A_Violett
41;;0;0;0;0;0;0;;;;;;;0.0;;236.0;;;22.0;37.0;1A_Violett
42;;0;0;0;0;0;0;;;;;;;1.0;;237.0;;;20.0;113.0;1A_Violett
43;;0;0;0;0;0;1;;;;;;;1.0;;270.0;;;18.0;26.0;1A_Violett
44;;0;1;0;0;1;0;;;;;;;0.0;;238.0;;;17.0;213.0;1A_Violett
45;;0;0;0;0;1;0;;;;;;;2.0;;237.0;;;21.0;135.0;1A_Violett
46;;0;0;0;0;0;1;;;;;;;4.0;;238.0;;;23.0;27.0;1A_Violett
47;;0;0;0;0;0;0;;;;;;;0.0;;241.0;;;20.0;51.0;1A_Violett
48;;0;1;1;0;0;0;;;;;;;1.0;;234.0;;;20.0;16.0;1A_Violett
49;;0;0;0;0;0;0;;;;;;;0.0;;239.0;;;17.0;44.0;1A_Violett
50;;0;0;0;0;0;0;;;;;;;0.0;;238.0;;;20.0;5.0;1A_Violett
51;;0;0;0;0;0;0;;;;;;;1.0;;238.0;;;23.0;53.0;1A_Violett
52;;0;0;0;0;0;0;;;;;;;0.0;;241.0;;;21.0;35.0;1A_Violett
53;;0;0;0;0;0;1;;;;;;;4.0;;237.0;;;18.0;41.0;1A_Violett
54;;0;1;0;0;0;1;;;;;;;61.0;;236.0;;;16.0;158.0;1A_Violett
55;;0;1;0;0;0;1;;;;;;;227.0;;234.0;;;25.0;22.0;1A_Violett
56;;0;0;0;0;0;0;;;;;;;0.0;;238.0;;;21.0;98.0;1A_Violett
57;;0;0;0;0;0;0;;;;;;;0.0;;233.0;;;21.0;31.0;1A_Violett
58;;0;0;0;0;0;1;;;;;;;0.0;;240.0;;;17.0;33.0;1A_Violett
59;;0;0;0;0;1;0;;;;;;;2.0;;236.0;;;19.0;58.0;1A_Violett
60;;0;0;0;0;0;1;;;;;;;64.0;;236.0;;;19.0;9.0;1A_Violett
61;;0;0;0;0;0;0;;;;;;;2.0;;240.0;;;19.0;28.0;1A_Violett
62;;0;0;0;0;0;0;;;;;;;0.0;;238.0;;;20.0;71.0;1A_Violett
63;;0;1;0;0;0;1;;;;;;;343.0;;235.0;;;21.0;16.0;1A_Violett
64;;0;0;0;0;1;0;;;;;;;0.0;;238.0;;;21.0;27.0;1A_Violett
65;;0;0;0;0;0;1;;;;;;;358.0;;224.0;;;18.0;52.0;1A_Violett
66;;0;0;0;0;0;1;;;;;;;19.0;;237.0;;;22.0;36.0;1A_Violett
67;;0;0;1;0;0;0;;;;;;;11.0;;234.0;;;19.0;70.0;1A_Violett
68;;0;0;0;0;0;0;;;;;;;4.0;;240.0;;;21.0;13.0;1A_Violett
69;;0;0;0;0;0;0;;;;;;;0.0;;240.0;;;17.0;9.0;1A_Violett
70;;0;0;0;0;1;1;;;;;;;29.0;;237.0;;;21.0;18.0;1A_Violett
71;;0;0;0;0;0;0;;;;;;;0.0;;238.0;;;19.0;74.0;1A_Violett
72;;0;0;0;0;0;1;;;;;;;61.0;;235.0;;;20.0;9.0;1A_Violett
73;;0;0;0;0;0;1;;;;;;;6.0;;238.0;;;25.0;39.0;1A_Violett
74;;0;0;0;0;0;1;;;;;;;11.0;;233.0;;;24.0;4.0;1A_Violett
75;;0;0;0;0;0;1;;;;;;;1.0;;237.0;;;20.0;13.0;1A_Violett
76;;0;0;0;1;1;1;;;;;;;25.0;;240.0;;;19.0;161.0;1A_Violett
77;;0;0;0;0;0;1;;;;;;;31.0;;240.0;;;23.0;67.0;1A_Violett
78;;0;0;0;0;0;1;;;;;;;338.0;;241.0;;;20.0;51.0;1A_Violett
79;;0;0;0;0;0;1;;;;;;;33.0;;238.0;;;21.0;37.0;1A_Violett
80;;0;0;0;0;1;1;;;;;;;23.0;;238.0;;;20.0;54.0;1A_Violett
81;;0;0;1;0;0;0;;;;;;;0.0;;236.0;;;20.0;469.0;1A_Violett
82;;0;0;0;0;0;0;;;;;;;1.0;;239.0;;;27.0;1151.0;1A_Violett
83;;0;0;0;0;0;0;;;;;;;5.0;;241.0;;;21.0;24.0;1A_Violett
84;;0;0;0;0;0;1;;;;;;;0.0;;239.0;;;19.0;11.0;1A_Violett
85;;0;1;1;0;0;0;;;;;;;1.0;;238.0;;;20.0;13.0;1A_Violett
86;;0;0;0;0;0;1;;;;;;;1.0;;237.0;;;21.0;73.0;1A_Violett
87;;0;0;0;0;0;0;;;;;;;0.0;;241.0;;;17.0;42.0;1A_Violett
88;;0;0;0;0;1;0;;;;;;;2.0;;241.0;;;19.0;349.0;1A_Violett
89;;0;0;0;0;0;0;;;;;;;4.0;;240.0;;;18.0;85.0;1A_Violett
90;;0;0;0;0;0;1;;;;;;;1.0;;236.0;;;21.0;12.0;1A_Violett
91;;0;1;0;0;0;1;;;;;;;549.0;;235.0;;;19.0;33.0;1A_Violett
92;;0;0;0;0;0;0;;;;;;;0.0;;235.0;;;17.0;16.0;1A_Violett
93;;0;0;0;0;1;1;;;;;;;315.0;;240.0;;;20.0;446.0;1A_Violett
94;;0;1;0;1;0;1;;;;;;;6.0;;238.0;;;19.0;21.0;1A_Violett
95;;0;1;1;0;0;1;;;;;;;9.0;;241.0;;;23.0;558.0;1A_Violett
96;;0;0;0;0;0;1;;;;;;;323.0;;235.0;;;19.0;12.0;1A_Violett
97;;0;0;0;0;0;0;;;;;;;0.0;;241.0;;;24.0;20.0;1A_Violett
98;;0;0;0;0;0;0;;;;;;;0.0;;239.0;;;19.0;63.0;1A_Violett
99;;0;0;0;0;0;1;;;;;;;1387.0;;234.0;;;19.0;24.0;1A_Violett
0;;0;0;0;0;1;1;;;;;;;;;;;;;;2A
1;;0;0;0;0;0;0;;;;;;;5;;236;;;24;48;2A
2;;0;0;0;0;0;0;;;;;;;0;;239;;;24;153;2A
3;;0;0;0;0;0;1;;;;;;;24;;238;;;24;815;2A
4;;0;0;0;1;0;0;;;;;;;1;;248;;;23;29;2A
5;;0;0;0;0;1;1;;;;;;;0;;236;;;22;89;2A
6;;0;0;0;1;0;1;;;;;;;4;;235;;;20;42;2A
7;;0;0;0;0;0;1;;;;;;;689;;238;;;24;38;2A
8;;0;0;0;0;0;1;;;;;;;11;;238;;;25;37;2A
9;;0;0;1;0;1;1;;;;;;;72;;237;;;22;419;2A
10;;0;0;0;0;0;1;;;;;;;9;;237;;;17;13;2A
11;;0;0;0;0;0;1;;;;;;;0;;239;;;21;60;2A
12;;0;0;0;0;1;1;;;;;;;7;;241;;;21;228;2A
13;;0;0;0;0;1;1;;;;;;;7;;236;;;19;39;2A
14;;0;0;0;0;1;1;;;;;;;6;;241;;;21;125;2A
15;;0;0;0;0;1;0;;;;;;;1;;240;;;21;82;2A
16;;0;0;0;0;1;1;;;;;;;0;;238;;;22;44;2A
17;;0;1;0;1;1;0;;;;;;;0;;234;;;18;168;2A
18;;0;0;0;0;1;1;;;;;;;2;;238;;;21;180;2A
19;;0;0;0;0;1;0;;;;;;;1;;279;;;21;265;2A
20;;0;0;0;0;1;1;;;;;;;117;;237;;;20;66;2A
21;;0;0;0;0;1;0;;;;;;;0;;237;;;24;81;2A
22;;0;0;0;0;0;1;;;;;;;125;;239;;;23;17;2A
23;;0;0;0;0;1;1;;;;;;;0;;238;;;21;39;2A
24;;0;1;0;0;1;1;;;;;;;25;;237;;;22;831;2A
25;;0;0;0;0;1;1;;;;;;;1;;235;;;19;95;2A
26;;0;0;0;0;1;0;;;;;;;0;;239;;;19;211;2A
27;;0;0;0;0;1;0;;;;;;;2;;238;;;21;159;2A
28;;0;1;0;0;0;0;;;;;;;0;;238;;;19;57;2A
29;;0;1;0;0;1;0;;;;;;;0;;235;;;19;146;2A
30;;0;0;0;0;1;0;;;;;;;1;;238;;;22;88;2A
31;;0;0;0;1;0;0;;;;;;;1;;239;;;26;165;2A
32;;0;0;1;0;0;0;;;;;;;0;;241;;;25;28;2A
33;;0;0;0;0;1;0;;;;;;;0;;239;;;30;1515;2A
34;;0;0;0;1;1;0;;;;;;;1;;238;;;22;82;2A
35;;0;0;0;0;0;0;;;;;;;0;;234;;;18;33;2A
36;;0;0;0;0;1;1;;;;;;;86;;240;;;22;70;2A
37;;0;0;1;0;1;0;;;;;;;1;;237;;;21;223;2A
38;;0;0;0;1;1;0;;;;;;;3;;243;;;22;52;2A
39;;0;0;1;0;0;1;;;;;;;18;;237;;;18;25;2A
40;;0;0;0;0;0;1;;;;;;;13;;233;;;17;101;2A
41;;0;0;0;0;1;1;;;;;;;1;;236;;;26;45;2A
42;;0;0;0;0;0;0;;;;;;;0;;241;;;20;32;2A
43;;0;0;1;1;1;0;;;;;;;42;;236;;;20;16;2A
44;;0;0;0;0;0;0;;;;;;;8;;240;;;25;22;2A
45;;0;0;0;0;0;1;;;;;;;17;;237;;;21;22;2A
46;;0;0;0;0;1;0;;;;;;;1;;248;;;28;57;2A
47;;0;0;0;1;0;0;;;;;;;0;;239;;;23;8;2A
48;;0;0;0;0;1;0;;;;;;;4;;237;;;20;167;2A
49;;0;0;1;1;0;1;;;;;;;9;;236;;;20;9;2A
50;;0;0;0;1;1;0;;;;;;;13;;235;;;20;659;2A
51;;0;0;0;1;1;1;;;;;;;146;;236;;;20;26;2A
52;;0;0;0;0;1;0;;;;;;;1;;238;;;23;70;2A
53;;0;0;0;1;0;1;;;;;;;6;;239;;;17;35;2A
54;;0;0;0;0;1;1;;;;;;;0;;242;;;22;442;2A
56;;0;0;0;0;1;0;;;;;;;0;;240;;;22;93;2A
57;;0;1;0;0;1;0;;;;;;;0;;238;;;18;293;2A
58;;0;0;0;0;0;0;;;;;;;0;;238;;;21;17;2A
59;1;0;0;0;0;1;0;;;;;;;5;;242;;;26;206;2A
60;;0;0;0;0;1;1;;;;;;;2;;238;;;20;88;2A
61;;0;1;0;0;1;0;;;;;;;0;;239;;;18;63;2A
62;;0;1;0;1;1;1;;;;;;;1;;239;;;23;95;2A
63;;0;0;0;0;0;1;;;;;;;1;;236;;;21;13;2A
64;;0;1;0;0;1;1;;;;;;;4;;233;;;21;47;2A
65;;0;0;0;0;1;0;;;;;;;1;;262;;;18;512;2A
66;;0;0;0;0;0;0;;;;;;;0;;238;;;23;35;2A
67;;0;0;0;0;1;1;;;;;;;16;;235;;;20;114;2A
69;;0;0;0;0;0;1;;;;;;;2;;235;;;18;57;2A
70;;0;0;0;0;1;1;;;;;;;5;;240;;;22;347;2A
71;;0;1;0;0;1;1;;;;;;;10;;237;;;21;690;2A
72;;0;0;0;1;1;0;;;;;;;1;;238;;;25;94;2A
73;;0;0;1;1;1;0;;;;;;;3;;241;;;20;120;2A
74;;0;1;0;0;1;1;;;;;;;2;;237;;;20;494;2A
75;;0;0;0;1;1;1;;;;;;;214;;232;;;19;301;2A
76;;0;0;0;1;1;1;;;;;;;3;;232;;;23;81;2A
77;;0;0;0;0;1;1;;;;;;;31;;237;;;18;69;2A
78;;0;0;0;0;1;1;;;;;;;3;;239;;;21;37;2A
79;;0;1;0;0;1;1;;;;;;;0;;235;;;19;13;2A
80;;0;0;0;1;1;1;;;;;;;517;;236;;;18;42;2A
81;;0;0;0;0;0;1;;;;;;;94;;244;;;22;9;2A
82;;0;0;0;0;1;1;;;;;;;1;;238;;;19;148;2A
83;;0;0;0;0;1;0;;;;;;;1;;252;;;18;147;2A
84;;0;0;0;1;1;0;;;;;;;0;;238;;;22;145;2A
85;;1;0;0;1;1;1;;;;;;;556;;238;;;19;165;2A
86;;0;0;0;1;1;0;;;;;;;1;;226;;;24;263;2A
87;;0;0;0;0;0;0;;;;;;;123;;237;;;23;43;2A
88;;0;0;0;1;1;0;;;;;;;1;;238;;;19;32;2A
89;;0;0;0;0;1;1;;;;;;;284;;236;;;20;41;2A
90;;0;0;0;0;1;1;;;;;;;1;;240;;;20;31;2A
91;;0;0;0;0;1;0;;;;;;;0;;245;;;22;86;2A
92;;0;0;0;1;1;1;;;;;;;698;;238;;;22;36;2A
93;;0;0;0;0;0;0;;;;;;;5;;237;;;17;46;2A
94;;0;0;0;0;1;1;;;;;;;1;;240;;;25;49;2A
95;;0;0;0;0;1;1;;;;;;;89;;239;;;21;123;2A
96;;0;0;0;0;1;1;;;;;;;1553;;252;;;22;251;2A
97;;0;0;0;0;1;1;;;;;;;333;;234;;;16;157;2A
98;;0;0;0;1;1;1;;;;;;;298;;239;;;18;84;2A
99;;0;0;0;0;1;1;;;;;;;282;;239;;;23;109;2A
0;;0;1;0;0;1;0;;;;;;;0;;239;;;23;83;Blume
1;;0;1;0;0;0;0;;;;;;;12;;239;;;19;34;Blume
2;;0;0;0;0;0;0;;;;;;;0;;238;;;16;24;Blume
3;;0;1;0;0;0;0;;;;;;;0;;240;;;19;20;Blume
4;1;0;1;0;0;0;0;;;;;;;0;;238;;;17;631;Blume
6;;0;1;0;0;0;0;;;;;;;3;;237;;;23;68;Blume
7;;0;1;0;0;0;0;;;;;;;1;;237;;;18;920;Blume
8;;0;1;0;1;0;0;;;;;;;7;;239;;;22;19;Blume
9;;0;1;0;0;0;0;;;;;;;3;;242;;;19;1344;Blume
10;;0;1;0;0;0;0;;;;;;;1;;237;;;20;50;Blume
11;;0;1;0;0;0;0;;;;;;;1;;237;;;14;649;Blume
12;;0;1;0;0;1;0;;;;;;;1;;233;;;17;78;Blume
13;;0;1;0;0;1;1;;;;;;;8;;232;;;16;131;Blume
14;;0;1;0;0;0;0;;;;;;;1;;237;;;15;45;Blume
15;;0;1;0;0;1;0;;;;;;;0;;237;;;16;54;Blume
16;;0;1;0;0;0;0;;;;;;;2;;234;;;21;25;Blume
17;;0;1;0;0;1;0;;;;;;;0;;240;;;16;43;Blume
18;;0;1;0;0;0;0;;;;;;;0;;244;;;25;1149;Blume
19;;0;1;0;0;0;0;;;;;;;1;;238;;;12;7;Blume
20;;0;1;0;0;0;0;;;;;;;0;;240;;;16;45;Blume
21;;0;1;0;0;1;0;;;;;;;0;;241;;;13;415;Blume
22;;0;1;0;1;1;0;;;;;;;49;;238;;;16;186;Blume
23;;0;1;0;0;1;0;;;;;;;3;;231;;;16;97;Blume
24;;0;1;0;0;0;0;;;;;;;2;;239;;;18;69;Blume
25;;0;1;0;0;0;0;;;;;;;2;;240;;;20;41;Blume
26;;0;1;0;0;1;0;;;;;;;0;;238;;;20;102;Blume
27;;0;1;0;0;0;0;;;;;;;0;;239;;;14;39;Blume
28;;0;1;0;0;0;0;;;;;;;3;;240;;;24;10;Blume
29;;0;1;0;0;0;0;;;;;;;1;;238;;;16;50;Blume
30;;0;1;0;0;0;0;;;;;;;0;;236;;;18;1403;Blume
31;;0;1;0;0;1;0;;;;;;;1;;238;;;19;153;Blume
32;;0;1;0;0;0;0;;;;;;;0;;239;;;17;223;Blume
33;;0;1;0;0;0;0;;;;;;;1;;238;;;19;41;Blume
34;;0;1;0;0;0;0;;;;;;;9;;238;;;19;16;Blume
35;;0;1;0;0;0;0;;;;;;;0;;240;;;17;77;Blume
36;;0;1;0;0;0;0;;;;;;;0;;236;;;17;44;Blume
37;;0;1;0;0;0;0;;;;;;;6;;242;;;18;20;Blume
38;;0;1;0;0;1;0;;;;;;;0;;237;;;24;758;Blume
39;;0;1;0;0;1;0;;;;;;;0;;238;;;17;136;Blume
40;;0;1;0;0;0;0;;;;;;;0;;235;;;16;15;Blume
41;;0;1;0;0;1;0;;;;;;;0;;241;;;17;171;Blume
42;;0;1;0;1;0;0;;;;;;;0;;231;;;18;48;Blume
43;;0;1;0;0;0;0;;;;;;;0;;234;;;14;47;Blume
44;;0;1;0;0;1;0;;;;;;;0;;237;;;17;324;Blume
45;;0;1;0;0;0;0;;;;;;;0;;238;;;13;44;Blume
46;;0;1;0;0;0;1;;;;;;1;2087;;221;;;20;20;Blume
47;;0;1;0;0;0;0;;;;;;;19;;236;;;21;54;Blume
48;;0;1;0;0;1;0;;;;;;;0;;238;;;14;15;Blume
49;;0;1;0;0;0;0;;;;;;;1;;235;;;20;36;Blume
50;;0;1;0;0;0;0;;;;;;;4;;241;;;25;31;Blume
51;;0;1;0;0;0;0;;;;;;;0;;237;;;14;1099;Blume
52;;0;0;0;0;0;0;;;;;;;1;;238;;;13;9;Blume
53;;0;1;0;0;0;0;;;;;;;0;;236;;;19;36;Blume
54;;0;1;0;0;0;0;;;;;;;2;;239;;;18;63;Blume
55;;0;1;0;0;0;0;;;;;;;2;;237;;;18;22;Blume
56;;0;1;0;0;0;0;;;;;;;1;;236;;;16;58;Blume
57;;0;1;0;0;1;0;;;;;;;1;;237;;;23;53;Blume
58;;0;1;0;0;0;0;;;;;;;0;;239;;;17;49;Blume
59;;0;1;0;0;0;0;;;;;;;4;;238;;;24;23;Blume
60;;0;1;0;0;0;0;;;;;;;0;;238;;;16;57;Blume
61;;0;1;0;0;1;0;;;;;;;1;;240;;;19;53;Blume
62;;0;1;0;0;0;0;;;;;;;0;;238;;;20;19;Blume
63;;0;1;0;0;0;0;;;;;;;0;;232;;;20;19;Blume
64;;0;1;0;0;1;0;;;;;;;0;;238;;;15;29;Blume
65;;0;1;0;0;0;0;;;;;;;2;;241;;;21;23;Blume
66;;0;1;0;0;1;0;;;;;;;0;;240;;;17;99;Blume
67;;0;1;0;0;0;0;;;;;;;24;;239;;;14;40;Blume
68;;0;1;0;0;0;0;;;;;;;0;;240;;;14;42;Blume
69;;0;1;0;0;1;0;;;;;;;0;;237;;;12;22;Blume
70;;0;1;0;0;0;0;;;;;;;0;;236;;;14;21;Blume
71;;1;1;0;0;0;0;;;;;;;0;;240;;;23;50;Blume
72;;0;1;0;0;0;0;;;;;;;1;;235;;;16;36;Blume
73;;0;1;0;0;0;0;;;;;;;2;;239;;;18;54;Blume
74;;0;1;0;0;0;0;;;;;;;4;;237;;;16;16;Blume
75;;0;1;0;0;1;0;;;;;;;2;;241;;;18;543;Blume
76;;0;0;1;0;0;0;;;;;;;0;;237;;;15;48;Blume
77;;0;1;0;0;0;0;;;;;;;2;;236;;;16;123;Blume
78;;0;1;0;0;0;0;;;;;;;1;;238;;;23;16;Blume
79;;0;1;0;0;1;0;;;;;;;92;;239;;;20;54;Blume
80;;0;1;0;0;1;0;;;;;;;0;;239;;;15;73;Blume
81;;0;1;0;0;0;0;;;;;;;0;;243;;;21;38;Blume
82;;0;1;0;0;0;0;;;;;;;9;;242;;;22;49;Blume
83;;0;1;0;0;0;0;;;;;;;0;;237;;;17;11;Blume
84;;0;0;0;0;1;0;;;;;;;1;;236;;;14;215;Blume
85;;0;1;0;0;0;0;;;;;;;0;;237;;;17;23;Blume
86;;0;1;0;0;0;0;;;;;;;0;;239;;;20;9;Blume
87;;0;1;0;0;0;0;;;;;;;0;;237;;;16;701;Blume
88;;0;1;0;0;0;0;;;;;;;1;;241;;;22;16;Blume
89;;0;1;0;0;0;0;;;;;;;0;;238;;;15;43;Blume
91;;0;0;0;0;0;0;;;;;;;0;;237;;;16;36;Blume
